exam	pi	rewind	acc_legacy	acc	line_adv_sum	ssot_res	legacy_res
3-09'22 hwp	668	False	20.4	20.4	20.4	0.0	0.0
3-09'22 hwp	669	False	20.4	20.4	20.4	0.0	0.0
3-09'22 hwp	670	False	20.4	20.4	20.4	0.0	0.0
3-09'22 hwp	671	False	20.4	20.4	20.4	0.0	0.0
3-09'22 hwp	672	False	20.4	20.4	20.4	0.0	0.0
3-09'22 hwp	673	False	33.6	33.6	33.6	0.0	0.0
3-09'22 hwp	674	False	20.4	20.4	20.4	0.0	0.0
3-09'22 hwp	675	False	33.6	33.6	33.6	0.0	0.0
3-09'22 hwp	676	False	33.6	33.6	33.6	0.0	0.0
3-09'22 hwp	677	False	33.6	33.6	33.6	0.0	0.0
3-09'22 hwp	678	False	33.6	33.6	33.6	0.0	0.0
3-09'22 hwp	679	False	100.9	100.9	100.9	0.0	0.0
3-09'22 hwp	680	False	87.7	87.7	87.7	0.0	0.0
3-09'22 hwp	681	False	40.8	40.8	40.8	0.0	0.0
3-09'22 hwp	682	False	20.4	20.4	20.4	0.0	0.0
3-09'22 hwp	683	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	684	False	33.6	33.6	33.6	0.0	0.0
3-09'22 hwp	685	False	33.6	33.6	33.6	0.0	0.0
3-09'22 hwp	686	False	33.6	33.6	33.6	0.0	0.0
3-09'22 hwp	687	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	688	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	689	False	20.4	20.4	20.4	0.0	0.0
3-09'22 hwp	690	False	20.4	20.4	20.4	0.0	0.0
3-09'22 hwp	691	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	692	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	693	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	694	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	695	False	20.4	20.4	20.4	0.0	0.0
3-09'22 hwp	696	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	697	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	698	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	699	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	700	False	24.0	24.0	24.0	0.0	0.0
3-09'22 hwp	701	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	702	False	22.4	22.4	22.4	0.0	0.0
3-09'22 hwp	703	False	20.0	20.0	20.0	0.0	0.0
3-09'22 hwp	704	False	20.0	20.0	20.0	0.0	0.0
3-09'22 hwp	705	False	20.0	20.0	20.0	0.0	0.0
3-09'22 hwp	706	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	707	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	708	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	709	False	46.7	46.7	46.7	0.0	0.0
3-09'22 hwp	710	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	711	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	712	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	713	False	38.5	38.5	38.5	0.0	0.0
3-09'22 hwp	714	False	38.5	38.5	38.5	0.0	0.0
3-09'22 hwp	715	False	38.5	38.5	38.5	0.0	0.0
3-09'22 hwp	716	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	717	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	718	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	719	False	20.0	20.0	20.0	0.0	0.0
3-09'22 hwp	720	False	41.1	41.1	41.1	0.0	0.0
3-09'22 hwp	721	False	21.0	21.0	21.0	0.0	0.0
3-09'22 hwp	722	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	723	False	63.9	63.9	63.9	0.0	0.0
3-09'22 hwp	724	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	725	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	726	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	727	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	728	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	729	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	730	False	90.1	90.1	90.1	0.0	0.0
3-09'22 hwp	731	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	732	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	733	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	734	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	735	False	20.0	20.0	20.0	0.0	0.0
3-09'22 hwp	736	False	21.0	21.0	21.0	0.0	0.0
3-09'22 hwp	737	False	33.6	33.6	33.6	0.0	0.0
3-09'22 hwp	738	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	739	False	79.5	79.5	79.5	0.0	0.0
3-09'22 hwp	740	True	67.3	123.3	123.3	0.0	-56.0
3-09'22 hwp	741	False	18.0	18.0	0.0	18.0	18.0
3-09'22 hwp	742	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	743	False	21.5	21.5	21.5	0.0	0.0
3-09'22 hwp	744	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	745	False	20.0	20.0	20.0	0.0	0.0
3-09'22 hwp	746	False	36.1	36.1	36.1	0.0	0.0
3-09'22 hwp	747	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	748	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	749	False	36.1	36.1	36.1	0.0	0.0
3-09'22 hwp	750	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	751	False	20.0	20.0	20.0	0.0	0.0
3-09'22 hwp	752	False	20.0	20.0	20.0	0.0	0.0
3-09'22 hwp	753	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	754	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	755	False	108.3	108.3	108.3	0.0	0.0
3-09'22 hwp	756	False	33.6	33.6	33.6	0.0	0.0
3-09'22 hwp	757	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	758	False	217.3	217.3	217.3	0.0	0.0
3-09'22 hwp	759	False	36.1	36.1	36.1	0.0	0.0
3-09'22 hwp	760	False	20.4	20.4	20.4	0.0	0.0
3-09'22 hwp	761	False	20.4	20.4	20.4	0.0	0.0
3-09'22 hwp	762	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	763	False	20.4	20.4	20.4	0.0	0.0
3-09'22 hwp	764	False	20.4	20.4	20.4	0.0	0.0
3-09'22 hwp	765	False	21.0	21.0	21.0	0.0	0.0
3-09'22 hwp	766	False	20.4	20.4	20.4	0.0	0.0
3-09'22 hwp	767	False	20.0	20.0	20.0	0.0	0.0
3-09'22 hwp	768	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	769	False	35.6	35.6	35.6	0.0	0.0
3-09'22 hwp	770	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	771	False	20.0	20.0	20.0	0.0	0.0
3-09'22 hwp	772	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	773	False	20.0	20.0	20.0	0.0	0.0
3-09'22 hwp	774	False	33.6	33.6	33.6	0.0	0.0
3-09'22 hwp	775	False	33.6	33.6	33.6	0.0	0.0
3-09'22 hwp	776	False	33.6	33.6	33.6	0.0	0.0
3-09'22 hwp	777	False	21.0	21.0	21.0	0.0	0.0
3-09'22 hwp	778	False	20.4	20.4	20.4	0.0	0.0
3-09'22 hwp	779	False	33.6	33.6	33.6	0.0	0.0
3-09'22 hwp	780	False	33.6	33.6	33.6	0.0	0.0
3-09'22 hwp	781	False	33.6	33.6	33.6	0.0	0.0
3-09'22 hwp	782	False	33.6	33.6	33.6	0.0	0.0
3-09'22 hwp	783	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	784	False	33.6	33.6	33.6	0.0	0.0
3-09'22 hwp	785	False	38.5	38.5	18.0	20.5	20.5
3-09'22 hwp	786	False	43.8	43.8	43.8	0.0	0.0
3-09'22 hwp	787	False	28.0	28.0	28.0	0.0	0.0
3-09'22 hwp	788	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	789	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	790	False	54.1	54.1	54.1	0.0	0.0
3-09'22 hwp	791	False	36.1	36.1	36.1	0.0	0.0
3-09'22 hwp	792	False	36.1	36.1	36.1	0.0	0.0
3-09'22 hwp	793	False	36.1	36.1	36.1	0.0	0.0
3-09'22 hwp	794	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	795	False	156.6	156.6	156.6	0.0	0.0
3-09'22 hwp	796	False	154.2	154.2	154.2	0.0	0.0
3-09'22 hwp	797	False	175.3	175.3	175.3	0.0	0.0
3-09'22 hwp	798	False	209.7	209.7	209.7	0.0	0.0
3-09'22 hwp	799	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	800	False	38.4	38.4	38.4	0.0	0.0
3-09'22 hwp	801	False	72.1	72.1	72.1	0.0	0.0
3-09'22 hwp	802	False	226.0	226.0	226.0	0.0	0.0
3-09'22 hwp	803	False	226.8	226.8	226.8	0.0	0.0
3-09'22 hwp	804	False	221.1	221.1	221.1	0.0	0.0
3-09'22 hwp	805	False	226.0	226.0	226.0	0.0	0.0
3-09'22 hwp	806	False	226.0	226.0	226.0	0.0	0.0
3-09'22 hwp	807	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	808	False	43.8	43.8	43.8	0.0	0.0
3-09'22 hwp	809	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	810	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	811	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	812	False	36.1	36.1	36.1	0.0	0.0
3-09'22 hwp	813	False	41.1	41.1	41.1	0.0	0.0
3-09'22 hwp	814	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	815	False	33.6	33.6	33.6	0.0	0.0
3-09'22 hwp	816	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	817	False	33.6	33.6	33.6	0.0	0.0
3-09'22 hwp	818	False	33.6	33.6	33.6	0.0	0.0
3-09'22 hwp	819	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	820	False	33.6	33.6	33.6	0.0	0.0
3-09'22 hwp	821	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	822	False	33.6	33.6	33.6	0.0	0.0
3-09'22 hwp	823	False	35.6	35.6	35.6	0.0	0.0
3-09'22 hwp	824	False	20.0	20.0	20.0	0.0	0.0
3-09'22 hwp	825	False	20.0	20.0	20.0	0.0	0.0
3-09'22 hwp	826	False	20.0	20.0	20.0	0.0	0.0
3-09'22 hwp	827	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	828	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	829	False	20.0	20.0	20.0	0.0	0.0
3-09'22 hwp	830	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	831	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	832	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	833	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	834	False	36.1	36.1	36.1	0.0	0.0
3-09'22 hwp	835	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	836	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	837	False	36.1	36.1	36.1	0.0	0.0
3-09'22 hwp	838	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	839	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	840	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	841	False	38.5	38.5	18.0	20.5	20.5
3-09'22 hwp	842	False	22.0	22.0	22.0	0.0	0.0
3-09'22 hwp	843	False	24.4	24.4	24.4	0.0	0.0
3-09'22 hwp	844	False	22.4	22.4	22.4	0.0	0.0
3-09'22 hwp	845	False	20.0	20.0	20.0	0.0	0.0
3-09'22 hwp	846	False	22.4	22.4	22.4	0.0	0.0
3-09'22 hwp	847	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	848	False	33.6	33.6	33.6	0.0	0.0
3-09'22 hwp	849	False	49.2	49.2	49.2	0.0	0.0
3-09'22 hwp	850	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	851	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	852	False	33.6	33.6	33.6	0.0	0.0
3-09'22 hwp	853	False	33.6	33.6	33.6	0.0	0.0
3-09'22 hwp	854	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	855	False	38.1	38.1	38.1	0.0	0.0
3-09'22 hwp	856	False	33.6	33.6	33.6	0.0	0.0
3-09'22 hwp	857	False	38.1	38.1	38.1	0.0	0.0
3-09'22 hwp	858	False	51.7	51.7	51.7	0.0	0.0
3-09'22 hwp	859	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	860	False	33.6	33.6	33.6	0.0	0.0
3-09'22 hwp	861	False	33.6	33.6	33.6	0.0	0.0
3-09'22 hwp	862	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	863	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	864	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	865	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	866	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	867	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	868	False	36.1	36.1	36.1	0.0	0.0
3-09'22 hwp	869	False	36.1	36.1	36.1	0.0	0.0
3-09'22 hwp	870	False	105.7	105.7	105.7	0.0	0.0
3-09'22 hwp	871	False	105.7	105.7	105.7	0.0	0.0
3-09'22 hwp	872	False	133.3	133.3	139.4	-6.1	-6.1
3-09'22 hwp	873	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	874	False	61.2	61.2	67.3	-6.1	-6.1
3-09'22 hwp	875	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	876	False	33.6	33.6	33.6	0.0	0.0
3-09'22 hwp	877	False	33.6	33.6	33.6	0.0	0.0
3-09'22 hwp	878	False	20.0	20.0	20.0	0.0	0.0
3-09'22 hwp	879	False	20.0	20.0	20.0	0.0	0.0
3-09'22 hwp	880	False	20.0	20.0	20.0	0.0	0.0
3-09'22 hwp	881	False	20.0	20.0	20.0	0.0	0.0
3-09'22 hwp	882	False	35.6	35.6	35.6	0.0	0.0
3-09'22 hwp	883	False	33.6	33.6	33.6	0.0	0.0
3-09'22 hwp	884	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	885	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	886	False	85.3	85.3	85.3	0.0	0.0
3-09'22 hwp	887	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	888	False	58.8	58.8	58.8	0.0	0.0
3-09'22 hwp	889	False	20.4	20.4	20.4	0.0	0.0
3-09'22 hwp	890	False	20.4	20.4	20.4	0.0	0.0
3-09'22 hwp	891	False	20.4	20.4	20.4	0.0	0.0
3-09'22 hwp	892	False	36.1	36.1	36.1	0.0	0.0
3-09'22 hwp	893	False	56.5	56.5	56.5	0.0	0.0
3-09'22 hwp	894	False	97.3	97.3	99.6	-2.3	-2.3
3-09'22 hwp	895	False	97.3	97.3	99.6	-2.3	-2.3
3-09'22 hwp	896	False	38.4	38.4	40.8	-2.4	-2.4
3-09'22 hwp	897	False	36.1	36.1	36.1	0.0	0.0
3-09'22 hwp	898	False	20.4	20.4	20.4	0.0	0.0
3-09'22 hwp	899	False	33.6	33.6	33.6	0.0	0.0
3-09'22 hwp	900	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	901	False	20.0	20.0	20.0	0.0	0.0
3-09'22 hwp	902	False	20.4	20.4	20.4	0.0	0.0
3-09'22 hwp	903	False	20.4	20.4	20.4	0.0	0.0
3-09'22 hwp	904	False	20.4	20.4	20.4	0.0	0.0
3-09'22 hwp	905	False	20.4	20.4	20.4	0.0	0.0
3-09'22 hwp	906	False	20.4	20.4	20.4	0.0	0.0
3-09'22 hwp	907	False	20.4	20.4	20.4	0.0	0.0
3-09'22 hwp	908	False	40.8	40.8	40.8	0.0	0.0
3-09'22 hwp	909	False	20.4	20.4	20.4	0.0	0.0
3-09'22 hwp	910	False	61.2	61.2	61.2	0.0	0.0
3-09'22 hwp	911	False	40.8	40.8	40.8	0.0	0.0
3-09'22 hwp	912	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	913	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	914	False	35.6	35.6	35.6	0.0	0.0
3-09'22 hwp	915	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	916	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	917	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	918	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	919	False	33.6	33.6	33.6	0.0	0.0
3-09'22 hwp	920	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	921	False	89.7	89.7	89.7	0.0	0.0
3-09'22 hwp	922	False	107.7	107.7	107.7	0.0	0.0
3-09'22 hwp	923	False	101.2	101.2	107.2	-6.0	-6.0
3-09'22 hwp	924	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	925	False	35.6	35.6	35.6	0.0	0.0
3-09'22 hwp	926	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	927	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	928	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	929	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	930	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	931	True	74.5	175.7	175.7	0.0	-101.2
3-09'22 hwp	932	False	187.7	187.7	193.8	-6.1	-6.1
3-09'22 hwp	933	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	934	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	935	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	936	False	107.3	107.3	107.3	0.0	0.0
3-09'22 hwp	937	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	938	False	33.6	33.6	33.6	0.0	0.0
3-09'22 hwp	939	False	95.7	95.7	95.7	0.0	0.0
3-09'22 hwp	940	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	941	False	37.2	37.2	37.2	0.0	0.0
3-09'22 hwp	942	False	28.0	28.0	28.0	0.0	0.0
3-09'22 hwp	943	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	944	False	100.8	100.8	100.8	0.0	0.0
3-09'22 hwp	945	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	946	False	37.3	37.3	37.3	0.0	0.0
3-09'22 hwp	947	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	948	False	39.4	39.4	39.4	0.0	0.0
3-09'22 hwp	949	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	950	False	36.7	36.7	36.7	0.0	0.0
3-09'22 hwp	951	False	33.6	33.6	33.6	0.0	0.0
3-09'22 hwp	952	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	953	False	70.3	70.3	70.3	0.0	0.0
3-09'22 hwp	954	False	33.6	33.6	33.6	0.0	0.0
3-09'22 hwp	955	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	956	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	957	False	20.4	20.4	20.4	0.0	0.0
3-09'22 hwp	958	False	24.5	24.5	24.5	0.0	0.0
3-09'22 hwp	959	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	960	False	35.4	35.4	35.4	0.0	0.0
3-09'22 hwp	961	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	962	False	35.4	35.4	35.4	0.0	0.0
3-09'22 hwp	963	False	20.4	20.4	20.4	0.0	0.0
3-09'22 hwp	964	False	43.2	43.2	43.2	0.0	0.0
3-09'22 hwp	965	False	138.6	138.6	138.6	0.0	0.0
3-09'22 hwp	966	False	20.4	20.4	20.4	0.0	0.0
3-09'22 hwp	967	False	33.6	33.6	33.6	0.0	0.0
3-09'22 hwp	968	False	70.9	70.9	74.5	-3.6	-3.6
3-09'22 hwp	969	False	20.4	20.4	20.4	0.0	0.0
3-09'22 hwp	970	False	61.2	61.2	67.3	-6.1	-6.1
3-09'22 hwp	971	False	33.6	33.6	33.6	0.0	0.0
3-09'22 hwp	972	False	33.6	33.6	33.6	0.0	0.0
3-09'22 hwp	973	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	974	False	64.8	64.8	64.8	0.0	0.0
3-09'22 hwp	975	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	976	False	20.4	20.4	20.4	0.0	0.0
3-09'22 hwp	977	False	20.4	20.4	20.4	0.0	0.0
3-09'22 hwp	978	False	33.6	33.6	33.6	0.0	0.0
3-09'22 hwp	979	False	33.6	33.6	33.6	0.0	0.0
3-09'22 hwp	980	False	200.2	200.2	200.2	0.0	0.0
3-09'22 hwp	981	False	20.4	20.4	20.4	0.0	0.0
3-09'22 hwp	982	False	81.6	81.6	87.7	-6.1	-6.1
3-09'22 hwp	983	False	195.2	195.2	195.2	0.0	0.0
3-09'22 hwp	984	False	33.6	33.6	33.6	0.0	0.0
3-09'22 hwp	985	False	79.3	79.3	85.3	-6.0	-6.0
3-09'22 hwp	986	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	987	False	104.8	104.8	106.8	-2.0	-2.0
3-09'22 hwp	988	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	989	False	69.2	69.2	71.2	-2.0	-2.0
3-09'22 hwp	990	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	991	False	35.6	35.6	35.6	0.0	0.0
3-09'22 hwp	992	True	35.6	106.8	106.8	0.0	-71.2
3-09'22 hwp	993	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	994	False	258.7	258.7	264.7	-6.0	-6.0
3-09'22 hwp	995	False	38.5	38.5	18.0	20.5	20.5
3-09'22 hwp	996	False	36.1	36.1	36.1	0.0	0.0
3-09'22 hwp	997	False	20.0	20.0	20.0	0.0	0.0
3-09'22 hwp	998	False	21.5	21.5	21.5	0.0	0.0
3-09'22 hwp	999	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	1000	False	35.6	35.6	35.6	0.0	0.0
3-09'22 hwp	1001	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	1002	False	35.6	35.6	35.6	0.0	0.0
3-09'22 hwp	1003	False	20.0	20.0	20.0	0.0	0.0
3-09'22 hwp	1004	False	20.0	20.0	20.0	0.0	0.0
3-09'22 hwp	1005	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	1006	False	20.0	20.0	20.0	0.0	0.0
3-09'22 hwp	1007	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	1008	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	1009	False	20.0	20.0	20.0	0.0	0.0
3-09'22 hwp	1010	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	1011	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	1012	False	21.0	21.0	21.0	0.0	0.0
3-09'22 hwp	1013	False	36.6	36.6	36.6	0.0	0.0
3-09'22 hwp	1014	False	36.6	36.6	36.6	0.0	0.0
3-09'22 hwp	1015	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	1016	False	33.6	33.6	33.6	0.0	0.0
3-09'22 hwp	1017	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	1018	False	33.6	33.6	33.6	0.0	0.0
3-09'22 hwp	1019	False	37.6	37.6	37.6	0.0	0.0
3-09'22 hwp	1020	False	39.6	39.6	39.6	0.0	0.0
3-09'22 hwp	1021	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	1022	False	35.6	35.6	35.6	0.0	0.0
3-09'22 hwp	1023	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	1024	False	36.6	36.6	36.6	0.0	0.0
3-09'22 hwp	1025	False	38.5	38.5	18.0	20.5	20.5
3-09'22 hwp	1026	False	36.1	36.1	36.1	0.0	0.0
3-09'22 hwp	1027	False	21.5	21.5	21.5	0.0	0.0
3-09'22 hwp	1028	False	36.1	36.1	36.1	0.0	0.0
3-09'22 hwp	1029	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	1030	False	21.0	21.0	21.0	0.0	0.0
3-09'22 hwp	1031	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	1032	False	21.0	21.0	21.0	0.0	0.0
3-09'22 hwp	1033	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	1034	False	21.5	21.5	21.5	0.0	0.0
3-09'22 hwp	1035	False	21.5	21.5	21.5	0.0	0.0
3-09'22 hwp	1036	False	20.0	20.0	20.0	0.0	0.0
3-09'22 hwp	1037	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	1038	False	22.0	22.0	22.0	0.0	0.0
3-09'22 hwp	1039	False	36.7	36.7	36.7	0.0	0.0
3-09'22 hwp	1040	False	36.1	36.1	36.1	0.0	0.0
3-09'22 hwp	1041	False	20.0	20.0	20.0	0.0	0.0
3-09'22 hwp	1042	False	20.0	20.0	20.0	0.0	0.0
3-09'22 hwp	1043	False	39.6	39.6	39.6	0.0	0.0
3-09'22 hwp	1044	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	1045	False	33.6	33.6	33.6	0.0	0.0
3-09'22 hwp	1046	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	1047	False	76.3	76.3	79.2	-2.9	-2.9
3-09'22 hwp	1048	False	33.6	33.6	33.6	0.0	0.0
3-09'22 hwp	1049	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	1050	False	73.2	73.2	73.2	0.0	0.0
3-09'22 hwp	1051	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	1052	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	1053	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	1054	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	1055	False	36.1	36.1	36.1	0.0	0.0
3-09'22 hwp	1056	False	33.6	33.6	33.6	0.0	0.0
3-09'22 hwp	1057	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	1058	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	1059	False	38.5	38.5	18.0	20.5	20.5
3-09'22 hwp	1060	False	37.6	37.6	37.6	0.0	0.0
3-09'22 hwp	1061	False	35.6	35.6	35.6	0.0	0.0
3-09'22 hwp	1062	False	35.4	35.4	35.4	0.0	0.0
3-09'22 hwp	1063	False	19.8	19.8	19.8	0.0	0.0
3-09'22 hwp	1064	False	35.4	35.4	35.4	0.0	0.0
3-09'22 hwp	1065	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	1066	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	1067	False	21.0	21.0	21.0	0.0	0.0
3-09'22 hwp	1068	False	27.1	27.1	27.1	0.0	0.0
3-09'22 hwp	1069	False	21.0	21.0	21.0	0.0	0.0
3-09'22 hwp	1070	False	20.0	20.0	20.0	0.0	0.0
3-09'22 hwp	1071	False	19.8	19.8	19.8	0.0	0.0
3-09'22 hwp	1072	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	1073	False	23.4	23.4	23.4	0.0	0.0
3-09'22 hwp	1074	False	21.0	21.0	21.0	0.0	0.0
